,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10
207,0.33301058,-0.25040463,-0.017325707,-0.04527468,0.30637646,-0.070400454,-0.23039341,0.012109426,0.52817255,-0.44866502
208,-0.5254172,-0.14684284,0.28984576,0.14048694,-0.059630662,-0.47122574,-0.48219973,0.3868517,-0.5001878,0.17979161
209,-0.18725458,-0.018310094,-0.5197275,0.13039002,0.63317037,0.0057145753,-0.12018869,-0.051966947,0.6794117,-0.6908442
210,-0.027167683,0.099396914,0.78115743,-0.107592136,-0.3508491,-0.3525189,0.43525064,-0.12822595,-0.22379413,-0.11764107
211,0.50867146,0.71592265,-0.190817,0.07071757,0.16320458,0.023301836,-0.3276748,-0.047994304,-0.5408867,-0.24828221
212,0.25432694,0.051411774,-0.49329326,-0.23914519,0.5106656,0.83857703,-0.05397269,-0.51720446,-0.06404253,-0.30840275
213,0.47641027,0.5896862,-0.13007735,0.24296263,-0.07404905,-0.060662,-0.4045784,-0.33837664,0.34652334,0.11407368
214,0.30778164,0.08504986,0.54299635,-0.10010078,0.110780776,0.49558043,-0.37306583,-0.003298588,0.38971803,0.8208255
215,-0.13953903,-0.15594316,0.28759706,0.17693067,0.085192524,0.011528683,-0.3277019,-0.22923586,-0.047636252,0.7603543
216,0.17657208,0.14231172,-0.13295227,-0.15734418,-0.3990288,0.5834855,0.006278089,0.0112546235,0.13203071,0.60457987
217,-0.10828295,-0.15308376,-0.063932985,0.11297613,0.45518368,-0.7614766,0.43647474,0.27662417,0.32663888,-0.20463479
218,-0.5857998,0.3446511,0.29818982,-0.25942513,-0.4953204,-0.0066998987,0.3037665,-0.09994799,0.37785053,-0.5318873
219,0.0057539386,-0.34915876,0.14262517,0.0471539,-0.35209498,-0.08497808,-0.81502473,-0.6263313,0.2942369,0.060338184
220,0.19029345,-0.18809885,-0.33762902,0.19133359,0.3766903,-0.7631817,0.21460299,0.21398668,0.15551074,0.1975701
221,-0.50729805,0.16506892,0.7020551,0.31926042,-0.12833823,0.045175355,-0.49686304,0.17846371,-0.17500797,-0.082208745
222,0.58279777,0.1924571,0.57094896,0.50240177,0.29224646,0.098819874,-0.1592158,0.020291718,0.0292639,-0.04883847
223,0.15961765,-0.36762202,-0.41912556,-0.26233757,-0.37659225,-0.24130468,-0.43180215,0.37667096,-0.8414364,0.5424095
224,0.5555309,-0.088878766,0.72835225,-0.12067941,0.00632941,-0.06208424,0.35387945,-0.13907503,-0.4413299,-0.83421975
225,0.22064331,-0.106992625,-0.1815561,0.16559209,0.34314188,0.13501973,0.15673618,-0.43352586,-0.057152294,-1.0527052
226,-0.5988787,0.07178873,-0.15997984,0.26607865,-0.10958002,-0.14891243,0.4306262,-0.17461188,-0.74427736,-0.3971611
227,-0.35009626,-0.74942917,0.37611535,0.31492522,-0.1569005,0.11012721,0.1421565,0.20259666,0.066393085,-0.22398414
228,-0.07483168,-0.54770756,-0.033638302,-0.020750072,-0.26460403,-0.13091178,0.3903578,-0.038781095,1.0269167,-0.5610669
229,-0.07126861,0.6227376,-0.052359454,0.071505256,-0.056950953,0.5604081,-0.33363876,0.04435054,0.5590933,0.39892927
230,-0.56726265,-0.09779949,-0.19729865,-0.015597693,0.3775552,-0.55341405,0.6241434,0.29622528,0.17148893,-0.14209116
231,-0.29609576,0.26499963,-0.19548036,-0.15703282,-0.07074563,-0.0046003466,-0.37519172,0.18696016,-0.613386,0.21430013
232,0.4622723,0.34286124,-0.6821777,0.22619934,-0.4644696,-0.43810624,0.34886608,-0.23718207,-0.2056622,0.37479895
233,0.3371512,-0.56994885,0.024158664,-0.40545434,-0.276692,0.11925053,0.27847433,-0.09828752,-0.0343001,0.85677385
234,0.2897388,-0.0700899,0.6105065,0.4563489,0.087053604,-0.39888617,0.3797329,-0.03304651,0.108868524,-0.59433
235,-0.19760951,0.3741664,0.055997204,0.26842675,-0.6503216,-0.2812269,-0.07100499,-0.27953732,-0.56626886,-0.4482739
236,-0.061783675,-0.32710302,0.57676417,-0.10508054,-0.07200501,0.105443075,-0.12202809,0.56327367,-0.38906008,0.5749625
237,0.2174717,-0.3503482,-0.4497066,-0.06236193,-0.022191893,-0.22342023,-0.78124833,0.5732988,0.30059728,-0.56157124
238,0.50506365,0.050427284,0.4720485,0.37012354,-0.3904625,0.13193531,0.26440313,-0.42456922,0.0633744,-0.5585457
239,0.32636827,-0.23276964,-0.29552168,-0.43873376,-0.32039306,-0.2888553,-0.5308274,-0.6615408,0.16529642,-0.8757661
240,0.3196765,-0.6233699,0.41758367,-0.22804509,0.26521185,-0.33406398,0.28996894,0.1383876,-0.430512,0.11345069
241,-0.88805073,0.19670314,-0.6748139,0.32594517,-0.5011647,-0.22553164,0.40814906,-0.43307596,0.6342289,-0.20627604
242,0.29487434,0.5105086,-0.18586646,0.1264351,0.0008374235,-0.05782821,0.6709501,-0.23137258,0.7146726,-0.13242231
243,-0.20939097,-0.47131473,-0.109454095,-0.02595767,0.16750303,-0.13907404,-0.8975923,-0.61902326,0.41649804,0.5524623
244,-0.043219995,0.93343633,0.329472,0.23402183,-0.19728968,-0.29321766,0.26117715,0.10859553,0.16215624,0.7483332
245,0.073427595,0.12921973,0.45499387,0.9218459,-0.58746415,0.28364313,-0.08332137,-0.17000656,-0.70953834,-0.44008628
246,-0.3364065,-0.060377154,0.4978218,0.16151878,0.7048322,-0.5402157,-0.044696137,-0.1229454,-0.11228187,-0.2854696
247,-0.4242967,0.0577243,-0.38719118,-0.59224546,-0.2904997,0.40225115,0.18710974,-0.11993556,-0.8261142,0.07592238
248,0.38670054,-0.16509147,-0.6158713,-0.26753825,-0.22669291,-0.50954944,-0.45697853,0.29520077,0.71281856,-0.19246683
249,0.29602936,0.1423327,0.047947586,0.29422694,0.7277331,0.33700478,1.1168019,-0.034445323,0.13934869,-0.43905294
250,0.586125,-0.34596264,0.09134933,0.1517791,-0.122433074,-0.028348248,-0.52440256,0.8730932,0.53933126,-0.35898277
251,0.1743516,-0.84826446,-0.08259501,-0.066295914,-0.14497618,0.11354236,0.912493,0.20823708,-0.081561856,-0.09288609
252,0.011083781,0.42493185,-0.76393795,0.03142466,-0.42702767,0.44379333,-0.25066632,0.35336208,-0.13170129,0.5124381
253,0.32591066,0.2638256,-0.6282174,-0.18744886,0.38180766,0.6198014,0.10308575,0.40416917,-0.20795992,-0.37293297
254,0.33451447,-0.2578905,0.1447795,-0.15930814,0.09289868,0.3891565,-0.06953031,0.6660214,0.4599531,0.022906039
255,0.12206975,-0.19889905,-0.3693242,-0.4728831,0.45788854,0.003365495,-0.030668678,0.44839966,0.24995708,0.43871406
256,-0.14956915,-0.33500707,-0.34707624,0.5674685,-0.23832297,-0.047474325,-0.39694697,-0.17694744,-0.18341182,0.17919947
257,-0.024589192,-0.65557194,0.7129597,-0.25831482,0.086217776,0.10202658,-0.3050692,0.5879678,-0.31049556,0.119271286
258,-0.24322076,-0.13285129,-0.8444547,0.58697414,0.44826004,0.11963613,-0.17773679,0.2055316,0.22927614,0.48467544
259,0.38554552,0.30008197,-0.046935506,0.34321246,-0.14113283,-0.071866885,-0.6400269,-0.37639272,-0.04149289,0.40672266
260,0.088059716,0.005068055,0.47847918,0.14166753,0.24178624,-0.4027733,-0.06513817,-0.030282341,0.6698131,-0.232057
261,-0.39979842,0.50071424,0.4650239,0.10330553,-0.45179203,-0.32331482,0.6582059,0.4853062,0.13366598,-0.12850356
262,0.037887465,0.69812757,-0.2673546,-0.01939194,0.32706764,0.26141936,-0.22094825,-0.26941878,-0.45877844,-0.18399034
263,-0.6240696,0.49129722,-0.17013107,-0.19471899,0.98653996,-0.10808266,-0.24464117,0.27438718,-0.4883564,0.32655382
264,0.23541157,0.09027983,0.15919083,0.3369424,-0.11923752,-0.66369355,-0.15828364,-0.18683423,-0.4007345,0.5164895
265,0.62844837,0.18421453,0.25795868,-0.3094565,-0.50376916,0.15867092,0.570212,-0.08374592,0.17355257,-0.06823373
266,0.2652001,-0.24225041,-0.34622687,0.37807828,-0.7356498,0.032608535,-0.29779872,-0.16172862,0.027847864,-0.1823866
267,0.59083444,-0.36127147,0.29248613,0.24580464,-0.00941554,0.082579195,-0.29559216,0.08825243,-0.13893057,0.0985631
268,0.26258135,-0.3065832,-0.38237205,0.2835488,-1.0294431,0.11711798,-0.22538795,-0.77272683,0.029327897,0.06777829
269,0.13697945,-0.13118584,-0.35859212,-0.3486528,0.120108224,-0.28424767,-0.26012307,0.03329284,0.7440116,0.83308417
270,-0.006912701,0.23310408,0.40248555,0.13231662,0.33575192,-0.11705993,0.31029758,-0.22322945,-0.31643707,-0.9303752
271,-0.39498332,0.16166465,-0.1691401,0.82690924,0.20988306,-0.6257315,-0.3174897,0.4603129,0.22204565,-0.29248595
272,0.5999213,0.23377168,-0.030361177,0.70136434,-0.13217331,-0.512895,-0.628982,-0.25760514,-0.21763924,-0.3176837
273,-0.012998361,0.15583076,0.6849451,-0.43590406,-0.8188098,0.5229174,-0.31743032,-0.06537417,0.044023573,-0.25851926
274,-0.25736037,0.14710905,-0.017936558,-0.36962417,-0.1155119,-0.09274025,0.11793229,0.325102,-0.27890304,-0.6937986
275,-0.35779515,0.15547581,-0.09513405,0.08855999,-0.25306815,-0.24323037,-0.16319998,-0.47935364,-0.5440513,-0.4937922
276,0.83744884,-0.042861547,-0.007266042,0.6937189,-0.102352545,-0.66295373,0.20036322,0.06932681,0.61602783,0.3332843
277,-0.43745095,-0.44723254,-0.30719787,0.36383554,-0.2518207,-0.5668447,-0.5415278,-0.33674377,0.5412002,-0.1964156
278,0.5104417,0.10565367,0.14221096,0.39878017,-0.18113394,-0.5401326,0.5060003,0.12553734,-0.6306856,0.57917506
279,-0.4687821,-0.17661548,0.25210872,-0.17339563,0.05176042,-0.43820572,0.08813894,-0.15664838,-0.46130005,0.23681
280,0.034211908,-0.70151764,0.18196008,-0.16840932,-0.31534678,-0.16095896,-0.49258953,0.685859,-0.1973898,0.00653325
281,0.82899517,0.5101314,0.29855132,-0.48028532,-0.24482912,-0.119169675,0.6331855,-0.41758406,0.28512123,-0.1206868
282,-0.032066364,0.25262612,0.27835992,0.22792105,0.13300021,-0.44512066,-0.69095826,0.13781752,-0.5422178,-0.44872957
283,-0.09383178,0.15576173,0.22900029,-0.7349753,0.004988698,0.44991502,0.46369442,0.51934475,-0.5493916,-0.14576912
284,0.82160807,-0.11270632,-0.716381,-0.19802745,0.28604433,0.044243794,0.005455057,0.56085426,-0.005156858,0.24510805
285,0.29847026,-0.36525923,-0.24138741,-0.7246473,0.33148295,0.07763878,0.41990784,-0.42506933,0.1981958,-0.12205919
286,-0.06608286,0.343539,-0.0017713325,-0.52788925,-0.069736786,0.16358571,0.065724745,0.15489058,0.24926232,-0.586714
287,0.72913057,0.60427356,0.16325012,0.106011204,0.07825966,-0.4300925,-0.055214994,0.40925044,0.2762165,0.104894
288,0.5197347,0.20416264,-0.046352144,0.067577735,0.045869447,-0.29356915,-0.55033845,0.18372896,-0.416987,0.09561679
289,0.8581435,0.45988113,-0.14449488,-0.14103761,0.08195979,0.76013243,-0.63405406,-0.042378634,-0.48456964,-0.29341796
290,-0.12352688,-0.22622657,0.048453998,0.5355925,-0.5781164,-0.30574,0.8594683,0.41315272,-0.09662238,0.0773726
291,-0.19334948,0.1770937,-0.1002801,0.3339885,-0.9682874,-0.0013331235,-0.28307194,-0.7546394,-0.34064075,-0.69052094
292,-0.055723533,0.13510399,-0.69670826,0.015872465,-0.31181824,-0.14737251,-0.9367089,0.5619987,0.46225458,0.6701862
293,0.11238186,0.7106268,-0.04577369,-0.7361638,0.55780077,0.06652279,-0.48777133,-0.56519604,0.07184079,0.64385176
294,0.5853488,-0.24637564,0.33616716,-0.58789736,-0.053658012,-0.49272698,-0.28398287,0.21487792,0.062201485,-0.1304554
295,-0.5585893,-0.06225845,-0.04091183,-0.08420562,0.17215951,0.74124694,-0.3135502,0.4696914,0.22103207,-0.40114635
296,0.5145539,-0.5571897,0.71827376,-0.14395683,-0.83144194,-0.37496656,-0.06419798,-0.2268644,0.28741995,-0.33336133
297,-0.3220469,0.455343,0.88256,-0.6777477,-0.39924297,-0.24099098,-0.27305812,0.94091594,0.4351619,0.20033969
298,-0.0059768762,0.42288014,0.027961822,0.4956261,-0.02275434,0.21103385,-0.18091802,0.47201157,-0.75742793,0.042059265
299,0.06880276,-0.38169816,-0.16713661,-0.44154915,-0.23323007,-0.22672372,0.0073957513,0.14052747,-0.35481325,-0.73751533
300,0.5666588,0.3280638,0.4404607,-0.42656058,-0.466753,-0.05147058,-0.33026168,-0.14474769,-0.19129205,0.64938647
301,-0.71916,-0.30612618,0.23371501,0.57877237,-0.06474668,-0.5034584,-0.19211389,0.030583937,0.58175725,0.2701992
302,0.31322184,0.055568587,-0.299064,0.47448227,0.48150706,-0.7031852,0.030204097,0.20846783,0.44426855,0.43695673
303,-0.51541966,0.15618779,0.5139144,0.6047872,0.3738557,-0.016264066,-0.03620081,0.6493449,-0.19744049,-0.21329354
304,0.15942003,0.23010422,0.48011392,0.06655257,0.46434203,-0.08432622,0.28456604,-0.12986748,0.576775,0.5324775
305,-0.19903363,-0.3548578,0.45802853,-0.059046973,-0.25417933,-0.48757732,0.12526838,-0.010178646,0.14338633,1.0148184
306,0.1953498,0.33236995,0.023646645,-0.4542421,0.1511156,0.35722473,0.17651458,-0.7054767,-0.43962312,-0.47632807
307,-0.15814416,-0.12686785,0.8107303,0.38929296,-0.31597152,-0.23174287,0.23016517,0.3547975,-0.62424636,-0.50284266
308,0.25607464,0.33493912,0.11229654,-0.08841798,0.3071429,0.08026384,-0.06351228,-0.47503743,0.44713467,0.6904166
309,-0.4022293,0.17627557,0.29590133,-0.80906105,0.292318,0.43677908,0.47372612,0.19524924,0.13934936,-0.61072224
310,0.39853945,0.7208133,-0.5086557,0.0419208,0.30139098,0.2754404,-0.15687317,0.5431846,-0.48402733,-0.39372152
311,-0.29595697,1.0091623,-0.63783103,-0.22720164,0.20446508,-0.26584855,0.3917675,-0.29292005,0.19756036,-0.10171622
312,0.3837698,0.19142617,0.15891466,0.41110057,0.09540531,0.29706904,-0.5713266,0.508793,-0.16242954,0.107368104
313,-0.029509846,-0.6687508,-0.34337234,0.2040433,0.26365864,-0.44704315,-0.18313283,-0.3711431,-0.25475562,-0.6341425
314,-0.25148827,-0.070405565,-0.061276566,-0.1433797,0.40040514,0.32773605,0.07388507,0.42741635,0.20055285,1.250769
315,0.33625102,0.08722522,0.48249075,-0.7571682,-0.48411295,0.06388011,0.01218422,-0.21932065,0.019154524,-0.12847766
316,-0.3467314,0.19903472,-0.026613312,0.07357893,-0.3266205,-0.22636482,0.2601817,-0.83617973,-0.04779073,0.7398304
317,0.008024009,0.4586518,0.13237047,-0.05944578,0.29223064,0.8705194,-0.66848195,0.57865375,-0.68580854,0.33329627
318,0.10525955,-0.41630736,-0.7843513,-0.51819897,-0.9817897,-0.32542026,-0.1712834,0.06262145,-0.04039805,-0.22866973
319,0.6014769,-0.3914659,0.21781632,0.6573659,0.15376331,-0.4862627,0.39141282,0.22638676,0.10360058,0.32411847
320,-0.016690092,-0.27401507,-0.4476838,-0.5791667,-0.4145033,-0.22760662,0.027409872,0.01855927,0.21033552,-0.23943533
321,0.14392778,0.3361759,-0.29445416,0.47213238,-0.3467036,-0.57826334,-0.35221016,-0.28491735,-0.0042043896,-0.6177297
322,0.3809691,-0.44899485,0.40776867,-0.3807616,-0.0029045814,0.34590897,-0.026892288,0.56002355,-0.9318249,0.9125131
323,0.13707314,0.34222266,0.3112287,0.38008076,-0.51659334,0.4999544,-0.5334058,0.3106679,0.034486756,0.09485056
324,0.8439471,-0.25304314,0.099145226,0.10984717,0.11103973,-0.49712676,-0.14409217,0.2729654,-0.6624273,0.46300355
325,0.00926885,-0.10928339,-0.7257909,0.51834124,0.29737392,-0.69365627,-0.10699048,-0.39395586,0.89789563,-0.30362636
326,0.47381744,0.15409558,0.30466843,0.25614035,0.48759452,0.22077191,0.30335796,-0.0041898917,-0.033986233,-0.03280003
327,0.019841375,-0.22723782,1.0409774,-0.3311313,0.058527984,-0.5643521,-0.1701076,0.14492798,0.084373586,-0.047736734
328,0.13573979,-0.046245612,0.5299388,0.03131999,0.20100473,0.550596,0.88986605,-0.66910505,-0.19886975,0.11073257
329,-0.25494114,0.23468898,0.059619278,0.3173854,-0.07010008,0.21166395,0.6577762,-0.52523017,-0.029430099,0.2519048
330,-0.16519395,-0.17733125,-0.27998543,0.31016463,-0.19506097,-0.49569246,0.33075956,-0.10369219,0.9378258,-0.2021287
331,-0.2516243,0.14813499,-0.5341539,0.033858802,0.4369264,-0.23214743,0.008171804,0.38670102,0.086940385,0.22763214
332,0.7069521,0.29045022,0.50229585,0.28182307,-0.62813926,-0.67594993,0.21562976,-0.38293958,-0.25740126,0.20216918
333,-0.1510881,-0.0032171644,-0.12253925,0.041202832,0.019781396,0.98787606,-0.007272291,0.32842413,0.33383584,0.003269518
334,-0.23255984,-0.49462584,0.5683938,-0.65843505,0.39998546,0.20440231,-0.22151442,-0.23418793,-0.027641268,-0.55082065
335,-0.49183396,-0.20446447,-0.2132553,-0.088944666,0.1869857,-0.15916765,0.24132185,0.11068519,-0.0541408,0.16301405
336,0.117118485,0.1242178,0.11846393,-0.47607678,-0.44763023,0.0037440907,-0.8002876,-0.087826125,-0.027034422,-0.5005345
337,-0.021631865,-0.87099534,-0.15480392,-0.504756,0.18369411,-0.23599157,0.1218094,-0.41502434,-0.21017782,-0.05534875
338,0.00977201,0.44947597,-0.086541526,-0.17941713,-0.11828458,0.2735811,0.46791497,-0.28927904,-1.3043426,-0.19831441
339,-0.16897406,-0.7837781,-0.06644803,0.30893973,-0.25962704,-0.009801503,0.48178044,-0.04237376,-0.25552094,-0.15487616
340,0.507221,-0.08613458,0.45933458,0.43722376,0.40115148,0.47238538,0.090620995,0.19758272,0.11706936,0.13832857
341,0.36451447,-0.45272306,0.18360338,0.29642582,0.003209529,-0.35396865,-0.46874848,0.15257885,0.18422541,-0.3407302
342,-0.37212184,-0.26695323,-0.22683974,0.92455244,-0.095879495,0.06191102,-0.1597447,0.14700317,0.41611022,0.34452164
343,0.32927245,0.12649602,0.2081815,0.15783912,0.38208318,0.5186828,-0.4550865,0.40118113,-0.4273055,0.28460374
344,-0.04257844,-0.5903975,-0.005835022,0.3591801,0.4979718,0.11948683,-0.33878216,0.6461126,0.13516979,0.18763192
345,-0.15067148,-0.40497005,-0.3781835,-0.23498718,0.54406404,-0.4005305,-0.13854726,0.44199714,0.46599495,-0.19654988
346,0.4830521,0.30812916,-0.7014085,-0.09342344,0.18161884,0.10563547,-0.053240277,0.5640332,-0.51212275,0.22999027
347,0.048744246,0.49915114,-0.6226846,-0.27829483,0.72587764,0.12242642,0.70987844,0.08900544,-0.2325591,-0.029888395
348,-0.094180524,-0.38680035,-0.01937237,0.14539962,-0.6048027,-0.6250942,-0.9517125,-0.0148203,-0.4543508,0.0074881124
349,-0.647395,0.35194734,0.68471074,-0.39282715,0.22584492,-0.67071456,0.21185912,0.20975694,0.6983698,0.20197874
350,-0.1909565,-0.025205182,-0.35308877,-0.08099542,-0.12994887,-0.038406547,0.053748734,-0.86558294,0.15863,0.07656299
351,0.43317395,-0.29270127,-0.57675385,0.03274058,-0.011526964,0.06916633,-0.61898327,0.3751797,0.39858398,0.3098713
352,-0.3010563,0.08992679,-0.010832328,0.20274197,0.10211666,0.48277846,-0.5238695,0.57628137,-0.13341211,-0.37060645
353,-0.27462032,-0.14349112,-0.5171334,0.73622555,0.33927706,0.16919045,-0.3917209,0.66033155,-0.114267156,0.19943665
354,-0.06542121,0.20647544,-0.2940199,0.37132725,0.5600333,-0.30180588,-0.34128866,-0.3071006,0.6191468,0.08616825
355,0.044186514,-0.6780856,-0.60658175,-0.042331044,0.15808122,-0.1342488,0.23747566,0.30162376,0.6056081,-0.61528134
356,-0.17935166,0.5255967,0.36935768,-0.22233401,-0.12782922,0.29818362,-0.017717244,0.1542001,0.4166885,0.8543965
357,0.30493712,-0.57038397,0.6778026,0.033057977,-0.46122444,-0.029592752,-0.47405693,0.74481785,0.05768859,0.13256916
358,0.00690867,-0.65357786,-0.29185897,0.07383342,-0.5443826,-0.12151278,0.048504315,-0.20015332,0.6283488,-0.3343289
359,-0.06576431,-0.14031988,-0.4613251,0.48332146,0.23077995,-0.014623359,-0.19857319,0.51234424,-0.25156868,0.19327375
360,0.27815163,0.015224508,0.36817062,-0.4570644,0.3905852,0.072756805,0.22217233,0.11742774,-0.1426814,-0.49886173
361,0.083901905,0.12490385,0.3690369,0.09586024,0.14303672,-0.13824208,1.0205203,-0.21875273,-0.31031862,-0.07462486
362,0.45684925,0.099669315,-0.39660957,-0.24817187,-0.12720646,-0.17627983,-0.69261295,0.53328687,0.7431569,-0.37978667
363,-0.39421603,-0.5836814,-0.34065416,-0.7124048,-0.14403452,0.06684658,0.1889933,0.21399964,0.32340354,-0.22471845
364,0.31589904,-0.5206256,-0.2979635,-0.59263974,-0.11515264,0.013343559,0.014072542,-0.16589701,-0.70197046,0.3442274
365,-0.60485286,0.5534119,0.021154713,-0.39083496,0.08069404,-0.27416614,-0.39033297,-0.43828514,0.15178919,-0.1757603
366,0.10964298,0.9796626,-0.19501533,-0.31845835,0.60021096,-0.24530369,0.09588614,0.17763928,0.11312443,0.17364034
367,0.059432596,0.50534093,0.009414167,0.4208026,-0.983349,0.41718584,0.39979726,0.12356324,0.5297022,-0.13584179
368,-0.032342706,-0.3450927,-0.38180172,0.056814216,0.21952601,0.55537283,0.7179518,0.66126835,0.037820064,0.706948
369,-0.78344107,0.31568822,0.27141196,-0.44214594,-0.4981927,-0.24192092,0.4947979,-0.2686391,0.30617872,0.0417185
370,0.3336952,0.11947061,-0.5474902,0.098475695,-0.41062462,0.024001928,0.08031651,0.21427405,0.08670139,-0.43967667
371,0.5990756,0.49814487,0.27129126,0.12833129,-0.6838706,-0.019033669,0.1086037,-0.044376206,0.37757924,-0.3440266
372,-0.15450786,-0.19851838,-0.09280072,0.7107086,0.31389442,-0.50899184,-0.12700512,0.5795433,0.38434917,-0.43257007
373,-0.7791846,0.04675664,0.2477065,0.5206007,0.1326084,-0.20427011,0.56172335,0.26811218,0.07554754,0.09911177
374,-0.6137142,0.31081358,0.3323949,-0.0889996,0.43996713,0.09506504,-0.49454942,-0.4021502,-0.085140504,-0.31543306
375,0.47830063,0.6902278,-0.1589955,0.008772406,0.08810506,-0.13132629,0.29541582,0.08545349,0.7596567,0.05157983
376,0.020197043,-0.17220865,0.26527882,-0.6976924,-0.6142622,0.03633189,0.03924587,0.59708816,-0.090714656,0.17375818
377,-0.88294053,-0.06468702,-0.35506976,-0.058564853,0.22395505,-0.3277248,-0.2561647,0.52034444,-0.47549838,0.16121025
378,-0.49791363,-0.45405445,-0.1013138,-0.11771915,0.08164021,-0.38260907,0.6233606,0.3477127,0.29553002,0.36329368
379,0.17222185,0.069374815,-0.65665,-0.7415822,-0.66930676,-0.26265532,-0.15305814,0.46804982,0.19771987,0.07672983
380,0.32644022,-0.26689258,0.2010142,-0.06470091,-0.5700715,-0.60399383,0.33262202,-0.1021362,0.14447132,-0.3001353
